iso3c,year,EducationSpending,GDPpc,income
PLW,2011,,14566.6895588214,Upper middle income
PLW,2010,,13159.7335730103,Upper middle income
PLW,2019,,18554.5072658486,Upper middle income
PLW,2018,,18244.4004103214,Upper middle income
PLW,2013,,15193.8953376753,Upper middle income
PLW,2017,,17594.9938541658,Upper middle income
PLW,2012,,15334.5416206362,Upper middle income
PLW,2014,,16460.4899110422,Upper middle income
PLW,2015,,17880.5766012149,Upper middle income
PLW,2016,,18022.4426213912,Upper middle income
PLW,2020,,17323.4277027004,Upper middle income
PAN,2014,2.81682801246643,23807.6873209931,High income
PAN,2013,,21646.1031123271,High income
PAN,2017,2.97704124450684,31638.1519360222,High income
PAN,2012,,19441.1306743496,High income
PAN,2011,3.15900993347168,17624.9834062524,High income
PAN,2015,3.02929472923279,26316.9245710876,High income
PAN,2010,,15789.8294176403,High income
PAN,2016,3.07834720611572,28918.9881546486,High income
PAN,2018,2.91199088096619,33034.751364135,High income
PAN,2019,3.09329414367676,34178.9238005126,High income
PAN,2020,3.62220096588135,28096.6122983929,High income
PNG,2016,,3851.26492650684,Lower middle income
PNG,2011,,2938.24939804332,Lower middle income
PNG,2015,,3704.96272023941,Lower middle income
PNG,2018,1.8748300075531,3957.92865835243,Lower middle income
PNG,2012,,3046.78367144486,Lower middle income
PNG,2010,,2930.76964838656,Lower middle income
PNG,2014,,3530.49907161425,Lower middle income
PNG,2019,,4115.37039039474,Lower middle income
PNG,2013,,3133.19024853737,Lower middle income
PNG,2017,1.96493005752563,3967.01619620096,Lower middle income
PNG,2020,,3951.24592978629,Lower middle income
PRY,2017,3.09062075614929,13604.1747171995,Upper middle income
PRY,2012,3.668790102005,10861.3602313031,Upper middle income
PRY,2018,3.29619598388672,14181.4251478856,Upper middle income
PRY,2011,3.69282007217407,11384.3721783312,Upper middle income
PRY,2015,3.33377814292908,12436.2346805553,Upper middle income
PRY,2016,3.4349799156189,13024.1498931552,Upper middle income
PRY,2010,2.7707200050354,10833.901040954,Upper middle income
PRY,2014,2.59655904769897,12411.3020900799,Upper middle income
PRY,2013,2.67871189117432,11992.0830301088,Upper middle income
PRY,2020,3.93615007400513,14063.2737005537,Upper middle income
PRY,2019,3.48983025550842,14186.9271811206,Upper middle income
PER,2018,3.71392011642456,13001.4612484879,Upper middle income
PER,2012,2.92276000976562,10679.7977510315,Upper middle income
PER,2013,3.29729008674622,11196.3777289241,Upper middle income
PER,2019,3.822429895401,13275.2815672205,Upper middle income
PER,2020,4.24804019927979,11813.9884362791,Upper middle income
PER,2011,2.6635000705719,10400.948481172,Upper middle income
PER,2010,2.86730003356934,9664.27127150208,Upper middle income
PER,2016,3.81316995620728,11933.6003263784,Upper middle income
PER,2017,3.93130993843079,12442.7464624852,Upper middle income
PER,2014,3.69599008560181,11410.3291928696,Upper middle income
PER,2015,3.96933007240295,11481.464556988,Upper middle income
PHL,2013,,6559.71277599132,Lower middle income
PHL,2010,,5587.06613735179,Lower middle income
PHL,2011,,5818.59366837458,Lower middle income
PHL,2012,,6244.17792452931,Lower middle income
PHL,2017,3.97115445137024,8001.75647996477,Lower middle income
PHL,2018,3.86405324935913,8566.84956022295,Lower middle income
PHL,2014,2.93371725082397,6905.11304591,Lower middle income
PHL,2015,3.5185170173645,7122.72473553054,Lower middle income
PHL,2016,3.03422427177429,7614.77319338776,Lower middle income
PHL,2019,3.3557915687561,9102.18923747193,Lower middle income
PHL,2020,3.87667298316956,8208.66938592418,Lower middle income
POL,2014,4.9665699005127,25316.3315445949,High income
POL,2012,4.86159992218018,23589.1475743289,High income
POL,2018,4.60506010055542,32027.6027335558,High income
POL,2019,4.67881011962891,35487.9109958983,High income
POL,2015,4.81700992584229,26822.6642478406,High income
POL,2013,5.021240234375,24319.8802935066,High income
POL,2010,5.10705995559692,20887.2093679102,High income
POL,2011,4.8610200881958,22658.3773208623,High income
POL,2020,4.85265016555786,36322.0437578784,High income
POL,2016,4.6591100692749,28165.8365529133,High income
POL,2017,4.57464981079102,29958.1207092074,High income
PRT,2014,5.12400007247925,28742.4403783509,High income
PRT,2012,4.94940996170044,26438.0163019973,High income
PRT,2010,5.41248989105225,27257.2292078491,High income
PRT,2013,5.2709698677063,27936.0396644563,High income
PRT,2020,4.87656021118164,35874.7807325535,High income
PRT,2011,5.12333011627197,26769.5118850004,High income
PRT,2018,4.67515993118286,34928.5435337746,High income
PRT,2015,4.88554000854492,29660.8960672526,High income
PRT,2016,4.7709059715271,31607.7542431733,High income
PRT,2019,4.63002014160156,37845.2099689668,High income
PRT,2017,5.0156102180481,33044.7167387479,High income
PRI,2019,,36268.2433367531,High income
PRI,2016,,34346.8673317443,High income
PRI,2015,,34016.0223523129,High income
PRI,2011,,31824.1548383855,High income
PRI,2020,,34254.9359670163,High income
PRI,2018,,35045.8359615111,High income
PRI,2012,,32582.6224082106,High income
PRI,2013,6.48108005523682,33172.6712604566,High income
PRI,2010,,30928.7909301353,High income
PRI,2014,6.07265996932983,33682.850026137,High income
PRI,2017,,34363.7459921451,High income
QAT,2011,4.01223993301392,157255.394194743,High income
QAT,2019,2.80378007888794,94611.7341527321,High income
QAT,2012,3.50744009017944,163219.491990009,High income
QAT,2010,4.53965997695923,143070.210492504,High income
QAT,2013,4.07384014129639,158675.812666885,High income
QAT,2020,3.2336699962616,94005.3583478977,High income
QAT,2018,,93660.4072943196,High income
QAT,2017,2.96745991706848,92177.595943793,High income
QAT,2014,3.60535001754761,143332.90766037,High income
QAT,2015,,98787.3784871089,High income
QAT,2016,,84998.4679248948,High income
ROU,2014,3.12508010864258,20632.221267435,High income
ROU,2012,2.82322001457214,19809.1466866608,High income
ROU,2015,3.10695004463196,21624.3679248962,High income
ROU,2016,3.02559995651245,23904.6619488314,High income
ROU,2013,3.06800007820129,19677.1612550093,High income
ROU,2017,3.11820006370544,26943.2773708443,High income
ROU,2018,3.31918001174927,29568.1066915411,High income
ROU,2010,3.41717004776001,17353.0078365874,High income
ROU,2011,2.91375994682312,18802.8619327657,High income
ROU,2019,3.56695008277893,33550.5906649759,High income
ROU,2020,3.58926010131836,34294.6608980243,High income
RUS,2016,3.76044011116028,24128.083984375,Upper middle income
RUS,2012,3.79310011863708,24303.47265625,Upper middle income
RUS,2011,3.7681736946106,22798.673828125,Upper middle income
RUS,2015,3.83402991294861,24085.326171875,Upper middle income
RUS,2019,3.50932550430298,30067.740234375,Upper middle income
RUS,2017,4.68990993499756,25926.4453125,Upper middle income
RUS,2010,3.8476243019104,20490.12890625,Upper middle income
RUS,2018,4.67819976806641,28821.265625,Upper middle income
RUS,2013,3.76382994651794,26073.876953125,Upper middle income
RUS,2014,4.01387977600098,25761.642578125,Upper middle income
RUS,2020,3.70146751403809,30011.57421875,Upper middle income
RWA,2018,3.07375001907349,2098.89772601755,Low income
RWA,2017,3.12472009658813,1934.97295529462,Low income
RWA,2013,4.74213981628418,1503.97351843112,Low income
RWA,2019,3.23868060112,2283.46620349836,Low income
RWA,2012,4.42103004455566,1449.73159778511,Low income
RWA,2016,3.43478989601135,1842.20777153928,Low income
RWA,2010,4.6313099861145,1315.14428491742,Low income
RWA,2011,4.38350009918213,1412.59897253509,Low income
RWA,2015,3.64708995819092,1763.24918995072,Low income
RWA,2020,3.33394289016724,2182.22241970021,Low income
RWA,2014,4.19639015197754,1665.00382715066,Low income
WSM,2019,4.39581727981567,6615.40844883448,Lower middle income
WSM,2014,5.21744775772095,5431.3882786039,Lower middle income
WSM,2013,4.61486053466797,5344.89904271797,Lower middle income
WSM,2020,4.48100519180298,6402.05327778234,Lower middle income
WSM,2015,4.61519002914429,5646.18714632563,Lower middle income
WSM,2010,,5184.00669811333,Lower middle income
WSM,2011,,5448.40655774285,Lower middle income
WSM,2012,,5295.36308788782,Lower middle income
WSM,2018,4.26097393035889,6287.22943524541,Lower middle income
WSM,2016,4.34968376159668,6098.96611634401,Lower middle income
WSM,2017,3.96231913566589,6238.90402095554,Lower middle income
SMR,2011,2.70296001434326,56456.3000918701,High income
SMR,2010,2.62883996963501,62015.6986714621,High income
SMR,2019,3.37969994544983,62623.9048137335,High income
SMR,2012,,52759.3833385276,High income
SMR,2013,,52290.9019285883,High income
SMR,2018,3.55516004562378,60314.0019043298,High income
SMR,2014,,54688.3050044304,High income
SMR,2015,3.44286584854126,55117.6192926753,High income
SMR,2016,3.3372015953064,56893.4722366813,High income
SMR,2017,3.36997008323669,58201.5271020427,High income
SMR,2020,3.4246199131012,59521.3829890943,High income
STP,2012,6.33950996398926,2681.7889446278,Lower middle income
STP,2020,5.0152382850647,3703.82165246328,Lower middle income
STP,2014,3.7490599155426,3199.92614625359,Lower middle income
STP,2019,5.89931058883667,3629.70139121761,Lower middle income
STP,2015,3.86459994316101,3130.3259525113,Lower middle income
STP,2013,5.93969011306763,2923.41024997254,Lower middle income
STP,2010,9.65147018432617,2852.88692099166,Lower middle income
STP,2011,,2908.02553525146,Lower middle income
STP,2016,5.17303991317749,3267.60732903771,Lower middle income
STP,2017,5.03636980056763,3373.26419416802,Lower middle income
STP,2018,5.23510980606079,3549.16057749134,Lower middle income
SAU,2013,,53883.8788303274,High income
SAU,2012,,54696.2152997658,High income
SAU,2011,,53049.8729955594,High income
SAU,2014,,54356.170150637,High income
SAU,2015,,48173.8445061434,High income
SAU,2020,,47278.6930165072,High income
SAU,2019,,49018.9098990994,High income
SAU,2016,,45602.6039820703,High income
SAU,2017,,47551.8595195922,High income
SAU,2010,,47999.0081439078,High income
SAU,2018,,48861.18780002,High income
SEN,2017,4.62496995925903,3259.19257987366,Lower middle income
SEN,2012,4.77698993682861,2774.64702355756,Lower middle income
SEN,2013,5.68656015396118,2780.11368438905,Lower middle income
SEN,2011,4.90302991867065,2702.26106241094,Lower middle income
SEN,2016,5.11309003829956,3126.43188474113,Lower middle income
SEN,2018,4.85822010040283,3449.84793045624,Lower middle income
SEN,2019,5.44944429397583,3575.97469091967,Lower middle income
SEN,2020,5.68851089477539,3574.0169278246,Lower middle income
SEN,2010,5.21774005889893,2684.49406288069,Lower middle income
SEN,2014,5.72021007537842,2872.11981088677,Lower middle income
SEN,2015,5.45637989044189,3017.35057563407,Lower middle income
SRB,2015,3.78640007972717,14928.3558387108,Upper middle income
SRB,2016,3.63470005989075,15858.0120583781,Upper middle income
SRB,2019,3.61647009849548,19688.9310436009,Upper middle income
SRB,2011,4.2383599281311,13746.884823093,Upper middle income
SRB,2012,4.16420984268188,13933.8251535371,Upper middle income
SRB,2020,3.56221008300781,20066.3816452935,Upper middle income
SRB,2010,4.32780981063843,12796.0658924522,Upper middle income
SRB,2013,,14629.0258174567,Upper middle income
SRB,2014,3.92698001861572,14659.616880059,Upper middle income
SRB,2017,3.71016001701355,16611.0176891945,Upper middle income
SRB,2018,3.58231997489929,17717.9295924342,Upper middle income
SYC,2019,4.05055141448975,30427.7587726036,High income
SYC,2016,4.32328987121582,26261.8376320923,High income
SYC,2015,5.05932998657227,24310.6721012349,High income
SYC,2011,3.62881994247437,21787.5204526151,High income
SYC,2020,4.89120054244995,28200.7682748915,High income
SYC,2018,4.03930521011353,28755.7099771637,High income
SYC,2012,2.54104995727539,22183.4793109694,High income
SYC,2013,3.61677002906799,22315.9228086344,High income
SYC,2010,3.54826331138611,18984.8794454097,High income
SYC,2014,3.95247006416321,24682.8396373181,High income
SYC,2017,4.23536539077759,27336.608367394,High income
SLE,2011,2.6782500743866,1190.09846112391,Low income
SLE,2019,7.4470100402832,1726.06948716063,Low income
SLE,2012,2.88159990310669,1385.22736682137,Low income
SLE,2010,2.58851003646851,1129.79803563861,Low income
SLE,2013,2.37981009483337,1721.25737761518,Low income
SLE,2020,8.80955028533936,1675.21257099058,Low income
SLE,2018,6.98963022232056,1649.0363421828,Low income
SLE,2017,4.66086006164551,1593.51532239987,Low income
SLE,2014,2.66290998458862,1756.72833562258,Low income
SLE,2015,3.21786284446716,1567.9820542342,Low income
SLE,2016,2.91133999824524,1641.30196758057,Low income
SGP,2014,2.92436671257019,84423.1913432675,High income
SGP,2012,3.07085990905762,82064.9611910836,High income
SGP,2015,2.86309337615967,86974.7476230627,High income
SGP,2016,2.87320590019226,89495.0154493688,High income
SGP,2013,2.85435009002686,83001.7878013707,High income
SGP,2017,2.75753688812256,95334.1455686864,High income
SGP,2018,2.85647010803223,100642.752176026,High income
SGP,2010,3.08044004440308,75389.7681763297,High income
SGP,2011,3.03077006340027,80052.3914982651,High income
SGP,2019,2.72968006134033,102630.933142278,High income
SGP,2020,2.68744993209839,100226.36846454,High income
SXM,2016,,43171.2177033128,High income
SXM,2012,,35955.9842287368,High income
SXM,2011,,40719.2051718548,High income
SXM,2015,,43237.8186515479,High income
SXM,2019,,45235.0864141695,High income
SXM,2017,,43055.5434793198,High income
SXM,2010,,37440.7336956854,High income
SXM,2018,,40744.984148608,High income
SXM,2013,,35518.3875515148,High income
SXM,2014,,42495.8880281348,High income
SXM,2020,,39063.8226728831,High income
SVK,2018,3.95290994644165,31369.7988265901,High income
SVK,2017,3.93220996856689,30142.3674521189,High income
SVK,2013,4.06895017623901,28019.0588412978,High income
SVK,2019,4.27319002151489,33943.3498787454,High income
SVK,2012,3.8590099811554,26994.0577496344,High income
SVK,2016,3.90078997612,29737.5708042482,High income
SVK,2010,4.0447998046875,25398.6096940969,High income
SVK,2011,3.89836001396179,26258.8286328192,High income
SVK,2015,4.57843017578125,30054.1218355571,High income
SVK,2020,4.76467990875244,34999.6541351058,High income
SVK,2014,4.21589994430542,29029.0782261812,High income
SVN,2019,4.8964900970459,42747.9621118112,High income
SVN,2014,5.29169988632202,30870.0236667425,High income
SVN,2013,5.4057297706604,29973.6993541529,High income
SVN,2020,5.38651990890503,42040.9090611021,High income
SVN,2015,4.90953016281128,31628.247175832,High income
SVN,2010,5.54546022415161,27822.0746823428,High income
SVN,2011,5.541259765625,28931.383323805,High income
SVN,2012,5.62023019790649,29042.8202729641,High income
SVN,2018,4.93455982208252,38971.8241162221,High income
SVN,2016,4.79266977310181,33936.0440637175,High income
SVN,2017,4.78053998947144,36507.5530416531,High income
SLB,2012,,2344.52347678438,Lower middle income
SLB,2020,,2607.48182686863,Lower middle income
SLB,2014,,2459.60119429406,Lower middle income
SLB,2019,,2727.89453168489,Lower middle income
SLB,2015,,2462.83315625514,Lower middle income
SLB,2013,,2447.57716227545,Lower middle income
SLB,2010,7.47837018966675,2151.92045556383,Lower middle income
SLB,2011,,2303.04298866792,Lower middle income
SLB,2016,,2561.13831694806,Lower middle income
SLB,2017,,2625.13452999906,Lower middle income
SLB,2018,,2696.64101672402,Lower middle income
SOM,2013,,1051.70295982092,Low income
SOM,2012,,,Low income
SOM,2011,,,Low income
SOM,2014,,1222.40209527935,Low income
SOM,2015,,1422.08153242577,Low income
SOM,2020,,1538.24857261331,Low income
SOM,2019,0.270661741495132,1612.5115825986,Low income
SOM,2016,,1506.29375808403,Low income
SOM,2017,0.127174034714699,1558.29442450628,Low income
SOM,2010,,,Low income
SOM,2018,0.234450966119766,1585.21210632507,Low income
ZAF,2017,5.59867000579834,13950.4534761192,Upper middle income
ZAF,2012,5.52323007583618,13138.029852918,Upper middle income
ZAF,2013,5.35071992874146,13559.8405739033,Upper middle income
ZAF,2011,5.28898000717163,13281.5038939992,Upper middle income
ZAF,2016,5.4442400932312,13696.1635674374,Upper middle income
ZAF,2018,5.64401006698608,14331.5124121102,Upper middle income
ZAF,2019,5.92770004272461,14438.3277092703,Upper middle income
ZAF,2020,6.18336009979248,13587.2732682797,Upper middle income
ZAF,2010,5.13497018814087,12771.9105093128,Upper middle income
ZAF,2014,5.48977994918823,13556.0328156576,Upper middle income
ZAF,2015,5.48285007476807,13581.7552823481,Upper middle income
SSD,2012,1.24552810192108,1435.67923290428,Low income
SSD,2010,,2957.19653834073,Low income
SSD,2020,,,Low income
SSD,2011,0.962890028953552,2730.00512680984,Low income
SSD,2019,,,Low income
SSD,2014,1.23246002197266,1407.69902776408,Low income
SSD,2018,,,Low income
SSD,2013,1.02450001239777,1957.28434851863,Low income
SSD,2015,1.46555995941162,1181.93160266504,Low income
SSD,2016,1.56539225578308,,Low income
SSD,2017,,,Low income
ESP,2015,4.28457021713257,34919.3872520672,High income
ESP,2014,4.30150985717773,33540.3571743561,High income
ESP,2018,4.1794900894165,40716.6807627631,High income
ESP,2016,4.22544002532959,37305.6291510563,High income
ESP,2013,4.34961986541748,32444.4611896857,High income
ESP,2012,4.46931982040405,31720.2738156972,High income
ESP,2010,4.85608005523682,31677.2223884807,High income
ESP,2011,4.8969202041626,31867.9732396862,High income
ESP,2017,4.20552015304565,39550.1890761123,High income
ESP,2019,4.23021984100342,43739.63291058,High income
ESP,2020,4.89986991882324,38967.339917953,High income
LKA,2017,2.59316992759705,13544.5189851873,Lower middle income
LKA,2012,1.45342004299164,10319.3961636956,Lower middle income
LKA,2011,1.74292004108429,9140.50431725218,Lower middle income
LKA,2016,3.22929000854492,12921.0549689967,Lower middle income
LKA,2019,,14217.4686559492,Lower middle income
LKA,2013,1.5645899772644,10952.8928548709,Lower middle income
LKA,2010,1.66177999973297,8316.30519585095,Lower middle income
LKA,2015,2.10998010635376,11998.202508565,Lower middle income
LKA,2020,1.5554107427597,13664.2266549465,Lower middle income
LKA,2014,1.85859000682831,11452.4737217154,Lower middle income
LKA,2018,1.98781001567841,14083.6863851359,Lower middle income
KNA,2018,3.15738606452942,30654.111714775,High income
KNA,2013,3.26205849647522,24317.3806244392,High income
KNA,2019,2.98651361465454,32500.9717617828,High income
KNA,2010,2.94405817985535,23409.7161827782,High income
KNA,2012,3.18290591239929,23159.6543581333,High income
KNA,2016,3.12435936927795,27932.0013669999,High income
KNA,2017,3.15901589393616,29317.5934663221,High income
KNA,2011,2.75111293792725,24191.5690121396,High income
KNA,2015,2.549880027771,26570.7936120638,High income
KNA,2014,2.84990429878235,26463.2597333492,High income
KNA,2020,3.10357975959778,28172.6815810627,High income
LCA,2014,3.89142990112305,13989.2819184388,Upper middle income
LCA,2013,3.87657999992371,13725.1851193305,Upper middle income
LCA,2019,3.27884006500244,16116.5082984261,Upper middle income
LCA,2012,3.29098010063171,13288.7697538265,Upper middle income
LCA,2020,3.61721992492676,12303.7968958515,Upper middle income
LCA,2017,3.63334321975708,15247.4630286811,Upper middle income
LCA,2010,3.4828999042511,12713.8097230012,Upper middle income
LCA,2011,3.59886002540588,13444.3467963592,Upper middle income
LCA,2018,3.33577990531921,15998.3550314961,Upper middle income
LCA,2015,3.8806300163269,13815.4997968858,Upper middle income
LCA,2016,5.21076011657715,14584.5269379514,Upper middle income
MAF,2011,,,High income
MAF,2014,,,High income
MAF,2010,,,High income
MAF,2012,,,High income
MAF,2013,,,High income
MAF,2018,,,High income
MAF,2019,,,High income
MAF,2015,,,High income
MAF,2016,,,High income
MAF,2017,,,High income
MAF,2020,,,High income
VCT,2015,4.95615243911743,12425.4932363918,Upper middle income
VCT,2013,,11694.775485825,Upper middle income
VCT,2014,,12199.7331228691,Upper middle income
VCT,2019,,14784.7140820338,Upper middle income
VCT,2020,5.46375846862793,14457.7789165213,Upper middle income
VCT,2016,5.45266008377075,13530.4906376952,Upper middle income
VCT,2010,4.80839014053345,10622.687451931,Upper middle income
VCT,2011,,10837.6398916823,Upper middle income
VCT,2012,,11052.9085661571,Upper middle income
VCT,2017,5.37975978851318,13575.4164879984,Upper middle income
VCT,2018,5.22358989715576,14379.7556003188,Upper middle income
SDN,2011,,4293.56201171875,Low income
SDN,2012,,3917.82055664063,Low income
SDN,2020,,4091.84228515625,Low income
SDN,2015,,4519.4873046875,Low income
SDN,2016,,4813.86865234375,Low income
SDN,2013,,3953.73803710938,Low income
SDN,2010,,3954.46899414063,Low income
SDN,2019,,4308.42138671875,Low income
SDN,2017,,4613.9501953125,Low income
SDN,2014,,4544.037109375,Low income
SDN,2018,,4453.767578125,Low income
SUR,2013,,16318.6006204121,Upper middle income
SUR,2012,,15308.1569354288,Upper middle income
SUR,2010,,13129.3346416791,Upper middle income
SUR,2015,5.51823854446411,16721.2959326991,Upper middle income
SUR,2011,,14030.212900005,Upper middle income
SUR,2014,,16764.042707018,Upper middle income
SUR,2019,,19231.4215939687,Upper middle income
SUR,2016,5.64051914215088,14633.1925874059,Upper middle income
SUR,2017,5.45861291885376,17753.0602652977,Upper middle income
SUR,2018,4.92259359359741,18881.6153830839,Upper middle income
SUR,2020,5.32032108306885,16187.6309639489,Upper middle income
SWE,2015,7.4439001083374,49103.1334338706,High income
SWE,2016,7.61861991882324,50430.2528196052,High income
SWE,2014,7.57372999191284,47184.6691338182,High income
SWE,2013,7.61120986938477,46312.3923824667,High income
SWE,2018,7.64084005355835,53521.6306428288,High income
SWE,2010,6.52268981933594,42216.6174098932,High income
SWE,2011,6.36691999435425,44608.5802614915,High income
SWE,2012,7.5369701385498,45432.4319692761,High income
SWE,2019,7.63851022720337,57229.7767468145,High income
SWE,2020,7.92561006546021,57690.3244587834,High income
SWE,2017,7.56883001327515,51947.9542478244,High income
CHE,2017,5.01765012741089,68193.5054944094,High income
CHE,2016,4.98163986206055,67350.7518747757,High income
CHE,2012,4.89862012863159,59440.9158607666,High income
CHE,2013,4.91392993927002,61656.4661708516,High income
CHE,2010,4.80210018157959,54432.3330821362,High income
CHE,2011,4.85663986206055,57493.5810559211,High income
CHE,2019,5.01438999176025,73732.2353322093,High income
CHE,2020,5.29163980484009,72997.8239503282,High income
CHE,2014,4.93057012557983,63417.0437157565,High income
CHE,2015,4.99559020996094,65265.04573356,High income
CHE,2018,4.93008995056152,70688.8187491194,High income
SYR,2019,,,Low income
SYR,2020,,,Low income
SYR,2010,,,Low income
SYR,2018,,,Low income
SYR,2013,,,Low income
SYR,2014,,,Low income
SYR,2011,,,Low income
SYR,2012,,,Low income
SYR,2017,,,Low income
SYR,2015,,,Low income
SYR,2016,,,Low income
TJK,2019,5.56805467605591,3726.9138197278,Lower middle income
TJK,2020,5.96092224121094,3856.50152260934,Lower middle income
TJK,2010,4.00675010681152,2299.87584757079,Lower middle income
TJK,2011,3.93511009216309,2468.58134915696,Lower middle income
TJK,2012,4.01803016662598,2722.16700558849,Lower middle income
TJK,2013,,2999.22471283075,Lower middle income
TJK,2014,,3273.93249546877,Lower middle income
TJK,2015,4.96774005889893,3124.53939899615,Lower middle income
TJK,2016,5.73094129562378,3092.85361084195,Lower middle income
TJK,2017,5.54471778869629,3236.43934350302,Lower middle income
TJK,2018,5.38508749008179,3486.97450321302,Lower middle income
TZA,2010,4.54169988632202,2052.95849609375,Lower middle income
TZA,2012,4.22964286804199,2067.2216796875,Lower middle income
TZA,2013,4.63769435882568,2160.78002929688,Lower middle income
TZA,2011,4.57789897918701,2193.04443359375,Lower middle income
TZA,2014,3.38488006591797,2206.36108398438,Lower middle income
TZA,2015,4.19486570358276,2301.802734375,Lower middle income
TZA,2016,4.10196733474731,2418.73901367188,Lower middle income
TZA,2017,4.4305100440979,2457.5693359375,Lower middle income
TZA,2018,3.69953989982605,2572.21508789063,Lower middle income
TZA,2019,3.59683632850647,2688.2119140625,Lower middle income
TZA,2020,3.23097252845764,2695.52465820313,Lower middle income
THA,2014,3.91917753219604,15143.395726791,Upper middle income
THA,2012,3.59691834449768,14586.9066203666,Upper middle income
THA,2013,3.82439851760864,15090.0983569568,Upper middle income
THA,2016,3.76761746406555,16231.25449294,Upper middle income
THA,2010,3.5084400177002,12988.9296804484,Upper middle income
THA,2011,4.80555009841919,13284.1197845939,Upper middle income
THA,2015,3.86397624015808,15466.7606332352,Upper middle income
THA,2020,3.1531708240509,17810.2507528433,Upper middle income
THA,2017,3.46532154083252,17008.0384242563,Upper middle income
THA,2018,3.19769406318665,18093.8197834427,Upper middle income
THA,2019,3.02221417427063,18760.4124030103,Upper middle income
TLS,2016,6.01923704147339,3120.85924798057,Lower middle income
TLS,2010,11.1076097488403,1948.21212081291,Lower middle income
TLS,2017,5.2086181640625,3143.3245011956,Lower middle income
TLS,2014,7.66009426116943,2697.35994470012,Lower middle income
TLS,2015,6.29548788070679,2891.18191014122,Lower middle income
TLS,2018,4.88148260116577,3149.44724295078,Lower middle income
TLS,2011,10.1947298049927,2060.82060670861,Lower middle income
TLS,2012,7.16674470901489,2336.2421165205,Lower middle income
TLS,2013,5.68140316009521,2465.86918082049,Lower middle income
TLS,2019,4.17656230926514,3899.07085961106,Lower middle income
TLS,2020,3.66002678871155,5134.01491816426,Lower middle income
TGO,2018,4.09168004989624,2063.38210892065,Low income
TGO,2020,4.09133672714233,2173.87292874814,Low income
TGO,2016,3.68649005889893,1928.14112525162,Low income
TGO,2017,3.7605299949646,1970.21483978015,Low income
TGO,2019,4.20166826248169,2151.28514316615,Low income
TGO,2010,3.0144100189209,1574.42186244915,Low income
TGO,2011,3.17111992835999,1656.1619504987,Low income
TGO,2012,3.47275996208191,1677.29628558756,Low income
TGO,2013,3.25525999069214,1739.13224968356,Low income
TGO,2014,3.52083992958069,1818.04189531054,Low income
TGO,2015,3.75931000709534,1884.96673034832,Low income
TON,2019,5.27322959899902,6613.49573605464,Upper middle income
TON,2020,4.86051654815674,6713.15299416765,Upper middle income
TON,2012,,4994.81256590851,Upper middle income
TON,2013,,5117.80307374806,Upper middle income
TON,2010,,4464.93153497603,Upper middle income
TON,2011,,4858.14160277644,Upper middle income
TON,2016,,5926.57662855537,Upper middle income
TON,2017,5.05922508239746,6257.08973358404,Upper middle income
TON,2014,,5341.84087344944,Upper middle income
TON,2015,,5484.43882122031,Upper middle income
TON,2018,4.96945524215698,6439.15778154326,Upper middle income
TTO,2011,,29064.3123717313,High income
TTO,2012,2.62982749938965,29988.9345919814,High income
TTO,2020,4.20677995681763,24703.3215074715,High income
TTO,2015,3.14850950241089,27840.7876568496,High income
TTO,2016,3.76715040206909,26218.4611974981,High income
TTO,2013,2.67376279830933,29737.1730178763,High income
TTO,2010,,28753.6879231712,High income
TTO,2019,3.59864854812622,26787.8874660264,High income
TTO,2017,3.30224180221558,26481.0729690522,High income
TTO,2014,2.57133078575134,29992.8653262587,High income
TTO,2018,3.21678996086121,26486.7533982237,High income
TUN,2013,,10438.9478711444,Lower middle income
TUN,2012,5.95086002349854,10416.9464392854,Lower middle income
TUN,2010,5.96306991577148,10428.5414316928,Lower middle income
TUN,2015,6.22044992446899,10471.2133320933,Lower middle income
TUN,2011,,10297.4235910989,Lower middle income
TUN,2014,,10671.9323978796,Lower middle income
TUN,2019,,11585.1447258654,Lower middle income
TUN,2016,,10634.5016243613,Lower middle income
TUN,2017,,10874.9468863561,Lower middle income
TUN,2018,,11312.2505072768,Lower middle income
TUN,2020,,10602.5090070542,Lower middle income
TUR,2015,4.32219982147217,25855.7653558275,Upper middle income
TUR,2016,4.62773990631104,26695.915689876,Upper middle income
TUR,2014,4.41258001327515,24105.0237978098,Upper middle income
TUR,2013,4.34481000900269,22373.2465583744,Upper middle income
TUR,2018,4.30003976821899,28299.3988721682,Upper middle income
TUR,2010,3.7870135307312,17343.6771298998,Upper middle income
TUR,2011,4.221519947052,19590.9510387254,Upper middle income
TUR,2012,4.38721990585327,20627.4920606022,Upper middle income
TUR,2019,4.45403003692627,28461.1790315919,Upper middle income
TUR,2020,4.00860977172852,28680.2009413236,Upper middle income
TUR,2017,4.32368993759155,28193.1744851997,Upper middle income
TKM,2017,,13703.5127239741,Upper middle income
TKM,2016,,13375.2289810647,Upper middle income
TKM,2012,3.04924988746643,11635.7946217689,Upper middle income
TKM,2013,,12295.3344384643,Upper middle income
TKM,2010,,9475.02067018342,Upper middle income
TKM,2011,,10901.5265177372,Upper middle income
TKM,2019,3.19200992584229,15628.4577257404,Upper middle income
TKM,2020,3.77977991104126,,Upper middle income
TKM,2014,,13022.1051602812,Upper middle income
TKM,2015,,13213.0501501037,Upper middle income
TKM,2018,,14665.4281588497,Upper middle income
